global_id,dataset,clip_model,clipscore_pos,clipscore_neg_mean,num_negatives
VSB_vsb_0754,VSB,openai/clip-vit-base-patch32,0.19802871346473694,0.18054643422365188,10
VSB_vsb_0763,VSB,openai/clip-vit-base-patch32,0.3108694553375244,0.20042103677988052,10
VSB_vsb_0789,VSB,openai/clip-vit-base-patch32,0.3033912181854248,0.1942114070057869,10
VSB_vsb_0796,VSB,openai/clip-vit-base-patch32,0.2742551267147064,0.18561269491910934,10
VSB_vsb_0829,VSB,openai/clip-vit-base-patch32,0.2946109175682068,0.17817891240119935,10
VSB_vsb_0803,VSB,openai/clip-vit-base-patch32,0.21224737167358398,0.18055522590875625,10
VSB_vsb_0838,VSB,openai/clip-vit-base-patch32,0.2594301700592041,0.2171679586172104,10
VSB_vsb_0802,VSB,openai/clip-vit-base-patch32,0.28844159841537476,0.22027114629745484,10
VSB_vsb_0750,VSB,openai/clip-vit-base-patch32,0.1855817288160324,0.1764609396457672,10
VSB_vsb_0756,VSB,openai/clip-vit-base-patch32,0.21822038292884827,0.19405098706483842,10
VSB_vsb_0804,VSB,openai/clip-vit-base-patch32,0.2524926960468292,0.21118994504213334,10
VSB_vsb_0822,VSB,openai/clip-vit-base-patch32,0.31233853101730347,0.19359282404184341,10
VSB_vsb_0746,VSB,openai/clip-vit-base-patch32,0.2861204147338867,0.17704567611217498,10
VSB_vsb_0819,VSB,openai/clip-vit-base-patch32,0.2627902328968048,0.21288221031427385,10
VSB_vsb_0834,VSB,openai/clip-vit-base-patch32,0.2575688362121582,0.1942824751138687,10
VSB_vsb_0785,VSB,openai/clip-vit-base-patch32,0.30984318256378174,0.20854289531707765,10
VSB_vsb_0757,VSB,openai/clip-vit-base-patch32,0.18716053664684296,0.1692156746983528,10
VSB_vsb_0788,VSB,openai/clip-vit-base-patch32,0.26579636335372925,0.1749348770827055,10
VSB_vsb_0779,VSB,openai/clip-vit-base-patch32,0.29448607563972473,0.20205892622470856,10
VSB_vsb_0808,VSB,openai/clip-vit-base-patch32,0.27623504400253296,0.21467578411102295,10
VSB_vsb_0766,VSB,openai/clip-vit-base-patch32,0.2542639970779419,0.2059476688504219,10
VSB_vsb_0814,VSB,openai/clip-vit-base-patch32,0.28175824880599976,0.1955904483795166,10
VSB_vsb_0768,VSB,openai/clip-vit-base-patch32,0.2894101142883301,0.1946045368909836,10
VSB_vsb_0794,VSB,openai/clip-vit-base-patch32,0.3323970437049866,0.18393504321575166,10
VSB_vsb_0817,VSB,openai/clip-vit-base-patch32,0.31204795837402344,0.2060462072491646,10
VSB_vsb_0799,VSB,openai/clip-vit-base-patch32,0.29307541251182556,0.21082713305950165,10
VSB_vsb_0775,VSB,openai/clip-vit-base-patch32,0.20268332958221436,0.19533340483903885,10
VSB_vsb_0830,VSB,openai/clip-vit-base-patch32,0.2865191698074341,0.20244108736515046,10
VSB_vsb_0747,VSB,openai/clip-vit-base-patch32,0.2950667440891266,0.17887549251317977,10
VSB_vsb_0783,VSB,openai/clip-vit-base-patch32,0.3249382972717285,0.17720624804496765,10
VSB_vsb_0825,VSB,openai/clip-vit-base-patch32,0.30244672298431396,0.19981147795915605,10
VSB_vsb_0773,VSB,openai/clip-vit-base-patch32,0.3122853636741638,0.2056397870182991,10
VSB_vsb_0800,VSB,openai/clip-vit-base-patch32,0.3005125820636749,0.20596811771392823,10
VSB_vsb_0784,VSB,openai/clip-vit-base-patch32,0.20879784226417542,0.183387653529644,10
VSB_vsb_0765,VSB,openai/clip-vit-base-patch32,0.25552040338516235,0.19459024369716643,10
VSB_vsb_0813,VSB,openai/clip-vit-base-patch32,0.2963958978652954,0.20640476644039155,10
VSB_vsb_0820,VSB,openai/clip-vit-base-patch32,0.2944786548614502,0.21010151952505113,10
VSB_vsb_0791,VSB,openai/clip-vit-base-patch32,0.2907034158706665,0.20531387478113175,10
VSB_vsb_0835,VSB,openai/clip-vit-base-patch32,0.24688124656677246,0.20286094546318054,10
VSB_vsb_0752,VSB,openai/clip-vit-base-patch32,0.3219064176082611,0.18863091468811036,10
VSB_vsb_0801,VSB,openai/clip-vit-base-patch32,0.2441825270652771,0.2157763734459877,10
VSB_vsb_0798,VSB,openai/clip-vit-base-patch32,0.2719739079475403,0.18025488406419754,10
VSB_vsb_0787,VSB,openai/clip-vit-base-patch32,0.30282342433929443,0.19933006018400193,10
VSB_vsb_0777,VSB,openai/clip-vit-base-patch32,0.27304786443710327,0.19087760895490646,10
VSB_vsb_0864,VSB,openai/clip-vit-base-patch32,0.2819894552230835,0.18503323197364807,10
VSB_vsb_0844,VSB,openai/clip-vit-base-patch32,0.31144195795059204,0.20620220452547072,10
VSB_vsb_0890,VSB,openai/clip-vit-base-patch32,0.27726656198501587,0.19048952907323838,10
VSB_vsb_0896,VSB,openai/clip-vit-base-patch32,0.28367090225219727,0.2053966522216797,10
VSB_vsb_0887,VSB,openai/clip-vit-base-patch32,0.3068388104438782,0.20334176123142242,10
VSB_vsb_0935,VSB,openai/clip-vit-base-patch32,0.21873846650123596,0.1880762591958046,10
VSB_vsb_0898,VSB,openai/clip-vit-base-patch32,0.26734739542007446,0.20972027778625488,10
VSB_vsb_0885,VSB,openai/clip-vit-base-patch32,0.22817745804786682,0.20982403308153152,10
VSB_vsb_0920,VSB,openai/clip-vit-base-patch32,0.3159785866737366,0.1879935622215271,10
VSB_vsb_0849,VSB,openai/clip-vit-base-patch32,0.32022935152053833,0.21591939330101012,10
VSB_vsb_0845,VSB,openai/clip-vit-base-patch32,0.2208065390586853,0.18438069820404052,10
VSB_vsb_0925,VSB,openai/clip-vit-base-patch32,0.2661382555961609,0.21034538000822067,10
VSB_vsb_0902,VSB,openai/clip-vit-base-patch32,0.22362375259399414,0.21507372856140136,10
VSB_vsb_0872,VSB,openai/clip-vit-base-patch32,0.264044851064682,0.19681810289621354,10
VSB_vsb_0843,VSB,openai/clip-vit-base-patch32,0.2672293782234192,0.19340660572052001,10
VSB_vsb_0906,VSB,openai/clip-vit-base-patch32,0.24084408581256866,0.22207966148853303,10
VSB_vsb_0912,VSB,openai/clip-vit-base-patch32,0.26325565576553345,0.20927595645189284,10
VSB_vsb_0913,VSB,openai/clip-vit-base-patch32,0.2627262473106384,0.20430798083543777,10
VSB_vsb_0867,VSB,openai/clip-vit-base-patch32,0.30542227625846863,0.19525283575057983,10
VSB_vsb_0869,VSB,openai/clip-vit-base-patch32,0.296053409576416,0.20714897364377977,10
VSB_vsb_0851,VSB,openai/clip-vit-base-patch32,0.2966178059577942,0.21480847150087357,10
VSB_vsb_0904,VSB,openai/clip-vit-base-patch32,0.2534506022930145,0.20269984155893325,10
VSB_vsb_0907,VSB,openai/clip-vit-base-patch32,0.3202204704284668,0.2052927479147911,10
VSB_vsb_0893,VSB,openai/clip-vit-base-patch32,0.2234799861907959,0.2021929770708084,10
VSB_vsb_0914,VSB,openai/clip-vit-base-patch32,0.2822725176811218,0.21184465438127517,10
VSB_vsb_0879,VSB,openai/clip-vit-base-patch32,0.3250371217727661,0.19527634978294373,10
VSB_vsb_0854,VSB,openai/clip-vit-base-patch32,0.254916250705719,0.2089006170630455,10
VSB_vsb_0858,VSB,openai/clip-vit-base-patch32,0.20678554475307465,0.19550154656171798,10
VSB_vsb_0894,VSB,openai/clip-vit-base-patch32,0.1957053244113922,0.19661014676094055,10
VSB_vsb_0918,VSB,openai/clip-vit-base-patch32,0.25945088267326355,0.19317995458841325,10
VSB_vsb_0850,VSB,openai/clip-vit-base-patch32,0.3216610550880432,0.20247628837823867,10
VSB_vsb_0853,VSB,openai/clip-vit-base-patch32,0.295918345451355,0.20130587071180345,10
VSB_vsb_0919,VSB,openai/clip-vit-base-patch32,0.312235951423645,0.21681817024946212,10
VSB_vsb_0934,VSB,openai/clip-vit-base-patch32,0.2591574788093567,0.19477458894252778,10
VSB_vsb_0846,VSB,openai/clip-vit-base-patch32,0.3464890718460083,0.22675289660692216,10
VSB_vsb_0866,VSB,openai/clip-vit-base-patch32,0.2962992191314697,0.18974677324295045,10
VSB_vsb_0889,VSB,openai/clip-vit-base-patch32,0.21015717089176178,0.18380595445632936,10
VSB_vsb_0926,VSB,openai/clip-vit-base-patch32,0.255073606967926,0.20627555325627328,10
VSB_vsb_0886,VSB,openai/clip-vit-base-patch32,0.2766479551792145,0.19783436357975007,10
VSB_vsb_0841,VSB,openai/clip-vit-base-patch32,0.28704339265823364,0.1863587975502014,10
VSB_vsb_0933,VSB,openai/clip-vit-base-patch32,0.2760750353336334,0.20598498582839966,10
VSB_vsb_0868,VSB,openai/clip-vit-base-patch32,0.21274247765541077,0.18903360217809678,10
VSB_vsb_0917,VSB,openai/clip-vit-base-patch32,0.2728804349899292,0.21722188889980315,10
VSB_vsb_0883,VSB,openai/clip-vit-base-patch32,0.24905765056610107,0.2002875566482544,10
VSB_vsb_0900,VSB,openai/clip-vit-base-patch32,0.25759607553482056,0.22661716789007186,10
VSB_vsb_0932,VSB,openai/clip-vit-base-patch32,0.20926105976104736,0.20737956762313842,10
VSB_vsb_0871,VSB,openai/clip-vit-base-patch32,0.29429107904434204,0.21448656618595124,10
VSB_vsb_0860,VSB,openai/clip-vit-base-patch32,0.291923850774765,0.2105584979057312,10
VSB_vsb_0897,VSB,openai/clip-vit-base-patch32,0.2430562973022461,0.1970449358224869,10
VSB_vsb_0856,VSB,openai/clip-vit-base-patch32,0.2870917320251465,0.20116105079650878,10
VSB_vsb_0924,VSB,openai/clip-vit-base-patch32,0.22581572830677032,0.20398838818073273,10
VSB_vsb_0862,VSB,openai/clip-vit-base-patch32,0.28749388456344604,0.19852846264839172,10
VSB_vsb_0923,VSB,openai/clip-vit-base-patch32,0.29276666045188904,0.1951022818684578,10
VSB_vsb_0847,VSB,openai/clip-vit-base-patch32,0.29490453004837036,0.20220161676406861,10
VSB_vsb_0884,VSB,openai/clip-vit-base-patch32,0.29420608282089233,0.18987500816583633,10
VSB_vsb_0895,VSB,openai/clip-vit-base-patch32,0.27562034130096436,0.1790548026561737,10
VSB_vsb_0881,VSB,openai/clip-vit-base-patch32,0.23952125012874603,0.18414736092090606,10
VSB_vsb_0910,VSB,openai/clip-vit-base-patch32,0.2680448889732361,0.20913672149181367,10
VSB_vsb_0915,VSB,openai/clip-vit-base-patch32,0.25415924191474915,0.1994338557124138,10
VSB_vsb_0840,VSB,openai/clip-vit-base-patch32,0.2766229212284088,0.17920214533805848,10
VSB_vsb_0965,VSB,openai/clip-vit-base-patch32,0.2707967162132263,0.20141754895448685,10
VSB_vsb_0982,VSB,openai/clip-vit-base-patch32,0.20434227585792542,0.189121575653553,10
VSB_vsb_0945,VSB,openai/clip-vit-base-patch32,0.20285463333129883,0.18678030520677566,10
VSB_vsb_1012,VSB,openai/clip-vit-base-patch32,0.20719768106937408,0.1972887322306633,10
VSB_vsb_0954,VSB,openai/clip-vit-base-patch32,0.2973535656929016,0.211736099421978,10
VSB_vsb_0962,VSB,openai/clip-vit-base-patch32,0.26615020632743835,0.20682951658964158,10
VSB_vsb_0936,VSB,openai/clip-vit-base-patch32,0.2532542645931244,0.19690209180116652,10
VSB_vsb_1026,VSB,openai/clip-vit-base-patch32,0.20290137827396393,0.19109534621238708,10
VSB_vsb_1020,VSB,openai/clip-vit-base-patch32,0.3660963773727417,0.19470653980970382,10
VSB_vsb_1022,VSB,openai/clip-vit-base-patch32,0.2005607783794403,0.20281939804553986,10
VSB_vsb_0951,VSB,openai/clip-vit-base-patch32,0.259521484375,0.20462703406810762,10
VSB_vsb_1025,VSB,openai/clip-vit-base-patch32,0.2911151945590973,0.18618580251932143,10
VSB_vsb_0973,VSB,openai/clip-vit-base-patch32,0.27269458770751953,0.19115887731313705,10
VSB_vsb_0983,VSB,openai/clip-vit-base-patch32,0.20420193672180176,0.18567305356264113,10
VSB_vsb_0939,VSB,openai/clip-vit-base-patch32,0.23283690214157104,0.19611991196870804,10
VSB_vsb_1013,VSB,openai/clip-vit-base-patch32,0.2205369770526886,0.2026985064148903,10
VSB_vsb_1031,VSB,openai/clip-vit-base-patch32,0.20496191084384918,0.19656726866960525,10
VSB_vsb_1027,VSB,openai/clip-vit-base-patch32,0.273735910654068,0.20921290367841722,10
VSB_vsb_0959,VSB,openai/clip-vit-base-patch32,0.235798180103302,0.19267744421958924,10
VSB_vsb_0994,VSB,openai/clip-vit-base-patch32,0.2654668688774109,0.1856563463807106,10
VSB_vsb_0950,VSB,openai/clip-vit-base-patch32,0.25328004360198975,0.1911885678768158,10
VSB_vsb_0997,VSB,openai/clip-vit-base-patch32,0.2632148265838623,0.20057445019483566,10
VSB_vsb_0980,VSB,openai/clip-vit-base-patch32,0.19860167801380157,0.1895039439201355,10
VSB_vsb_0969,VSB,openai/clip-vit-base-patch32,0.2619311809539795,0.17900958359241487,10
VSB_vsb_0952,VSB,openai/clip-vit-base-patch32,0.21750904619693756,0.1988898605108261,10
VSB_vsb_1017,VSB,openai/clip-vit-base-patch32,0.2041282057762146,0.18603918701410294,10
VSB_vsb_1024,VSB,openai/clip-vit-base-patch32,0.19113148748874664,0.17652592808008194,10
VSB_vsb_1030,VSB,openai/clip-vit-base-patch32,0.23904331028461456,0.19722495079040528,10
VSB_vsb_0978,VSB,openai/clip-vit-base-patch32,0.2042655497789383,0.1801034092903137,10
VSB_vsb_0996,VSB,openai/clip-vit-base-patch32,0.3231186866760254,0.19687151908874512,10
VSB_vsb_1019,VSB,openai/clip-vit-base-patch32,0.2776465117931366,0.2028353676199913,10
VSB_vsb_1001,VSB,openai/clip-vit-base-patch32,0.21611624956130981,0.17422075420618058,10
VSB_vsb_0977,VSB,openai/clip-vit-base-patch32,0.1816231906414032,0.15776631459593773,10
VSB_vsb_0947,VSB,openai/clip-vit-base-patch32,0.25734472274780273,0.21181170344352723,10
VSB_vsb_1000,VSB,openai/clip-vit-base-patch32,0.19386789202690125,0.18633468449115753,10
VSB_vsb_0941,VSB,openai/clip-vit-base-patch32,0.22485855221748352,0.1945144236087799,10
VSB_vsb_0942,VSB,openai/clip-vit-base-patch32,0.2857564687728882,0.17500598281621932,10
VSB_vsb_0970,VSB,openai/clip-vit-base-patch32,0.20893901586532593,0.1884152412414551,10
VSB_vsb_1010,VSB,openai/clip-vit-base-patch32,0.21512402594089508,0.19091360867023469,10
VSB_vsb_0955,VSB,openai/clip-vit-base-patch32,0.27409300208091736,0.17927220314741135,10
VSB_vsb_0946,VSB,openai/clip-vit-base-patch32,0.28641748428344727,0.18434834629297256,10
VSB_vsb_0960,VSB,openai/clip-vit-base-patch32,0.2645719349384308,0.198734812438488,10
VSB_vsb_1029,VSB,openai/clip-vit-base-patch32,0.22247186303138733,0.20098817944526673,10
VSB_vsb_0944,VSB,openai/clip-vit-base-patch32,0.247278094291687,0.18612657338380814,10
VSB_vsb_0987,VSB,openai/clip-vit-base-patch32,0.27485841512680054,0.18192073851823806,10
VSB_vsb_1011,VSB,openai/clip-vit-base-patch32,0.20180632174015045,0.1742187798023224,10
VSB_vsb_0956,VSB,openai/clip-vit-base-patch32,0.29694846272468567,0.2039528712630272,10
VSB_vsb_0968,VSB,openai/clip-vit-base-patch32,0.2538757622241974,0.19823258966207505,10
VSB_vsb_1021,VSB,openai/clip-vit-base-patch32,0.17258161306381226,0.16917662173509598,10
VSB_vsb_1018,VSB,openai/clip-vit-base-patch32,0.17640656232833862,0.17267887741327287,10
VSB_vsb_0998,VSB,openai/clip-vit-base-patch32,0.20296010375022888,0.1891088992357254,10
VSB_vsb_1014,VSB,openai/clip-vit-base-patch32,0.22511351108551025,0.19120025634765625,10
VSB_vsb_1016,VSB,openai/clip-vit-base-patch32,0.2082749307155609,0.20409038066864013,10
VSB_vsb_1005,VSB,openai/clip-vit-base-patch32,0.33435678482055664,0.16541754603385925,10
VSB_vsb_0938,VSB,openai/clip-vit-base-patch32,0.22211305797100067,0.21839251816272737,10
VSB_vsb_0988,VSB,openai/clip-vit-base-patch32,0.20027697086334229,0.16827968508005142,10
VSB_vsb_0974,VSB,openai/clip-vit-base-patch32,0.23310032486915588,0.17767170667648316,10
VSB_vsb_0937,VSB,openai/clip-vit-base-patch32,0.2523725628852844,0.19766963720321656,10
VSB_vsb_0961,VSB,openai/clip-vit-base-patch32,0.20486140251159668,0.1898948758840561,10
VSB_vsb_0940,VSB,openai/clip-vit-base-patch32,0.23742994666099548,0.20574892014265062,10
VSB_vsb_1121,VSB,openai/clip-vit-base-patch32,0.27577099204063416,0.18810457438230516,10
VSB_vsb_1041,VSB,openai/clip-vit-base-patch32,0.21725019812583923,0.20107459723949433,10
VSB_vsb_1048,VSB,openai/clip-vit-base-patch32,0.2933701276779175,0.20465644598007202,10
VSB_vsb_1085,VSB,openai/clip-vit-base-patch32,0.20410634577274323,0.19712869077920914,10
VSB_vsb_1070,VSB,openai/clip-vit-base-patch32,0.32473063468933105,0.19232146441936493,10
VSB_vsb_1102,VSB,openai/clip-vit-base-patch32,0.21664664149284363,0.20208619982004167,10
VSB_vsb_1128,VSB,openai/clip-vit-base-patch32,0.20964926481246948,0.18679071813821793,10
VSB_vsb_1050,VSB,openai/clip-vit-base-patch32,0.33596110343933105,0.1974449336528778,10
VSB_vsb_1107,VSB,openai/clip-vit-base-patch32,0.27020055055618286,0.21679985225200654,10
VSB_vsb_1086,VSB,openai/clip-vit-base-patch32,0.3007679581642151,0.20043308436870574,10
VSB_vsb_1127,VSB,openai/clip-vit-base-patch32,0.2705761790275574,0.1917201727628708,10
VSB_vsb_1113,VSB,openai/clip-vit-base-patch32,0.2187911719083786,0.21017392873764038,10
VSB_vsb_1077,VSB,openai/clip-vit-base-patch32,0.2818262577056885,0.1860833615064621,10
VSB_vsb_1042,VSB,openai/clip-vit-base-patch32,0.2654396891593933,0.20279235690832137,10
VSB_vsb_1063,VSB,openai/clip-vit-base-patch32,0.2173820436000824,0.21087778955698014,10
VSB_vsb_1088,VSB,openai/clip-vit-base-patch32,0.22340530157089233,0.20521009117364883,10
VSB_vsb_1112,VSB,openai/clip-vit-base-patch32,0.2674916684627533,0.19120576679706575,10
VSB_vsb_1079,VSB,openai/clip-vit-base-patch32,0.2901110053062439,0.2020793527364731,10
VSB_vsb_1120,VSB,openai/clip-vit-base-patch32,0.22898919880390167,0.2096839129924774,10
VSB_vsb_1099,VSB,openai/clip-vit-base-patch32,0.2124744951725006,0.18490198105573655,10
VSB_vsb_1039,VSB,openai/clip-vit-base-patch32,0.2727065980434418,0.19694647341966628,10
VSB_vsb_1080,VSB,openai/clip-vit-base-patch32,0.2635290324687958,0.19264727979898452,10
VSB_vsb_1084,VSB,openai/clip-vit-base-patch32,0.2918010354042053,0.18605645447969438,10
VSB_vsb_1033,VSB,openai/clip-vit-base-patch32,0.2885473370552063,0.20988663733005525,10
VSB_vsb_1125,VSB,openai/clip-vit-base-patch32,0.26311779022216797,0.19283215403556825,10
VSB_vsb_1073,VSB,openai/clip-vit-base-patch32,0.30668526887893677,0.20515709966421128,10
VSB_vsb_1116,VSB,openai/clip-vit-base-patch32,0.2963894009590149,0.22324738651514053,10
VSB_vsb_1058,VSB,openai/clip-vit-base-patch32,0.2307974249124527,0.20841251611709594,10
VSB_vsb_1114,VSB,openai/clip-vit-base-patch32,0.22391706705093384,0.19905170947313308,10
VSB_vsb_1069,VSB,openai/clip-vit-base-patch32,0.2922884225845337,0.20626645386219025,10
VSB_vsb_1092,VSB,openai/clip-vit-base-patch32,0.27678418159484863,0.19556355625391006,10
VSB_vsb_1043,VSB,openai/clip-vit-base-patch32,0.2466098815202713,0.1926782712340355,10
VSB_vsb_1055,VSB,openai/clip-vit-base-patch32,0.26205480098724365,0.20314247906208038,10
VSB_vsb_1045,VSB,openai/clip-vit-base-patch32,0.32996666431427,0.1979302480816841,10
VSB_vsb_1067,VSB,openai/clip-vit-base-patch32,0.231018528342247,0.1945353701710701,10
VSB_vsb_1046,VSB,openai/clip-vit-base-patch32,0.22364190220832825,0.20252437889575958,10
VSB_vsb_1051,VSB,openai/clip-vit-base-patch32,0.20625585317611694,0.1971333369612694,10
VSB_vsb_1082,VSB,openai/clip-vit-base-patch32,0.2607507109642029,0.1957567423582077,10
VSB_vsb_1076,VSB,openai/clip-vit-base-patch32,0.31164729595184326,0.19708466082811354,10
VSB_vsb_1060,VSB,openai/clip-vit-base-patch32,0.20796236395835876,0.19873787462711334,10
VSB_vsb_1091,VSB,openai/clip-vit-base-patch32,0.26761066913604736,0.19208853393793107,10
VSB_vsb_1057,VSB,openai/clip-vit-base-patch32,0.2295253425836563,0.22269348949193954,10
VSB_vsb_1100,VSB,openai/clip-vit-base-patch32,0.20941373705863953,0.188960063457489,10
VSB_vsb_1081,VSB,openai/clip-vit-base-patch32,0.3038094639778137,0.2156593382358551,10
VSB_vsb_1104,VSB,openai/clip-vit-base-patch32,0.26405078172683716,0.2274750530719757,10
VSB_vsb_1059,VSB,openai/clip-vit-base-patch32,0.3584282398223877,0.206885726749897,10
VSB_vsb_1089,VSB,openai/clip-vit-base-patch32,0.2091158628463745,0.20307748913764953,10
VSB_vsb_1047,VSB,openai/clip-vit-base-patch32,0.2966527044773102,0.20814616829156876,10
VSB_vsb_1061,VSB,openai/clip-vit-base-patch32,0.31145891547203064,0.20369267612695693,10
VSB_vsb_1053,VSB,openai/clip-vit-base-patch32,0.21317876875400543,0.17602029219269752,10
VSB_vsb_1065,VSB,openai/clip-vit-base-patch32,0.21623028814792633,0.18854816108942032,10
VSB_vsb_1130,VSB,openai/clip-vit-base-patch32,0.219395250082016,0.20553331524133683,10
VSB_vsb_1054,VSB,openai/clip-vit-base-patch32,0.22433824837207794,0.19082109928131102,10
VSB_vsb_1083,VSB,openai/clip-vit-base-patch32,0.24507823586463928,0.21863053143024444,10
VSB_vsb_1072,VSB,openai/clip-vit-base-patch32,0.24354930222034454,0.21003179699182511,10
VSB_vsb_1119,VSB,openai/clip-vit-base-patch32,0.28621119260787964,0.19114612191915512,10
VSB_vsb_1037,VSB,openai/clip-vit-base-patch32,0.2975778877735138,0.19166021049022675,10
VSB_vsb_1062,VSB,openai/clip-vit-base-patch32,0.2790347635746002,0.19827099293470382,10
VSB_vsb_1098,VSB,openai/clip-vit-base-patch32,0.29838496446609497,0.18147915378212928,10
VSB_vsb_1124,VSB,openai/clip-vit-base-patch32,0.2603278160095215,0.1957661509513855,10
